Neighborhood,Year,Population,0-9 years,10-19 years,20-34 years,35-54 years,55-64 years,65 years and over,less than High School,High School or GED,Some College or Associate's Degree,Bachelor's Degree or Higher,Foreign Born,White,Black/ African American,Hispanic,Asian/PI,Other,Occupied Housing Units,Owner-occupied,Renter-occupied
West Roxbury,2007,29937.4,3750.8,2823.4,5469.3,8793.7,3529.7,5570.5,2392.866667,5011.2,4912.533333,10905.33333,6023.333333,22820.1,2586.7,2193.8,1710.2,626.6,12696.9,8090.6,4606.3
West Roxbury,2008,30106.6,3782.2,2863.6,5428.2,8828.8,3664.8,5539,2347.133333,4997.8,4940.466667,11182.66667,6179.666667,22647.4,2710.8,2320.2,1798.8,629.4,12784.6,8139.4,4645.2
West Roxbury,2009,30275.8,3813.6,2903.8,5387.1,8863.9,3799.9,5507.5,2301.4,4984.4,4968.4,11460,6336,22474.7,2834.9,2446.6,1887.4,632.2,12872.3,8188.2,4684.1
West Roxbury,2010,30445,3845,2944,5346,8899,3935,5476,2255.666667,4971,4996.333333,11737.33333,6492.333333,22302,2959,2573,1976,635,12960,8237,4723
West Roxbury,2011,31142,4006.8,2960,5446.2,9033,4103,5593,2209.933333,4957.6,5024.266667,12014.66667,6648.666667,22550.6,3069.8,2749.2,2093.6,678.8,13119.4,8368,4751.4
West Roxbury,2012,31839,4168.6,2976,5546.4,9167,4271,5710,2164.2,4944.2,5052.2,12292,6805,22799.2,3180.6,2925.4,2211.2,722.6,13278.8,8499,4779.8
West Roxbury,2013,32536,4330.4,2992,5646.6,9301,4439,5827,2118.466667,4930.8,5080.133333,12569.33333,6961.333333,23047.8,3291.4,3101.6,2328.8,766.4,13438.2,8630,4808.2
West Roxbury,2014,33233,4492.2,3008,5746.8,9435,4607,5944,2072.733333,4917.4,5108.066667,12846.66667,7117.666667,23296.4,3402.2,3277.8,2446.4,810.2,13597.6,8761,4836.6
West Roxbury,2015,33930,4654,3024,5847,9569,4775,6061,2027,4904,5136,13124,7274,23545,3513,3454,2564,854,13757,8892,4865
West Roxbury,2016,33728,4360,3086,5954.5,9571.374442,4776.184864,6062.50397,1838.5,4895.5,5074.5,13425,6283.5,23064.5,3803.5,3415,2532,913,13845,8898.5,4946.5
West Roxbury,2017,33526,4066,3148,6062,9573.748294,4777.369433,6064.007567,1650,4887,5013,13726,5293,22584,4094,3376,2500,972,13933,8905,5028
West Roxbury,2018,32871,4067.007933,3148.780367,6063.502727,9576.121559,4778.553709,6065.510792,1650.409023,4888.211453,5014.242687,13729.40258,5294.312097,22028.66667,3833.333333,3439.666667,2483.666667,1085.666667,13752,8907.207486,5029.246406
West Roxbury,2019,32216,4068.015615,3149.56054,6065.005081,9578.494235,4779.737692,6067.013644,1650.817945,4889.422605,5015.485066,13732.80431,5295.623869,21473.33333,3572.666667,3503.333333,2467.333333,1199.333333,13571,8909.414426,5030.492502
West Roxbury,2020,31561,4069.023049,3150.340521,6066.507064,9580.866324,4780.921381,6068.516124,1651.226766,4890.633458,5016.727138,13736.20521,5296.935316,20918,3312,3567,2451,1313,13390,8911.620819,5031.73829
